2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Suguru,Dolls-D 001,76561198835800135,,Strike 1,,,Moving gore during a contest,Witnessed,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Tonnkka,Prince of Death / King's Bitch,76561199098045980,,Strike 3 - 48 hour ban,,,E1 Combat logging,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016699313621061632/transcript-closed-player-report-tonnkka-4.html,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Chesirah,skuxdolphin,76561198879922607,,Warning,,,H1. Herbivores may not attack unless provoked.,Takara report,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Focus ,"""Egoist"" - ""ArHangel""",76561198805392962,434319399693058067,Strike 4 - 72hr ban,,,GR6 - may not leave gore to help group mates,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016893907495305256/transcript-closed-player-report-focus-4.html,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Focus ,"""Egoist"" - ""ArHangel""",76561198839201680,434319399693058067,Strike 4 - 72hr ban,,,GR6 - may not leave gore to help group mates,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016893907495305256/transcript-closed-player-report-focus-4.html,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Focus ,icelaptop,76561199185450362,,Strike 3 - 48hr ban ,,,GR6 - may not return to pg for protection ,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016893907495305256/transcript-closed-player-report-focus-4.html,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Stag,plush,76561198846367199,plush#1785,Strike 1 ,,, IG13. No scouting for yourself or other players.,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016955088855633930/transcript-closed-player-report-stag-4.html,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Chesirah,Yezam,76561199015560276,,Strike 1 ,,,"E10. Players may not start engagements 5 minutes before or after server restart.",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016869736920907826/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Kimbles,Hayatezera,76561198287999941,,Strike 1 elevated from warning - ignored verbal 12 hour ban,,,Attacking player on PG without contest,witnessed,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Chesirah,Holtz ,76561198091599512,,Strike 1,,,E11. You may not kill group-mates.,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016878898136490064/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-06 00:00:00.000001,2022-09-06 00:00:00.000001,Chesirah,McDonalds,76561199227943352,,Warning,,,"GR2, GR10 and IG14",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1016898093754630244/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Tonnkka/Booker,Lrd Spank,76561198064331077,,Strike 1,,,E7 Interfering,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017226599634042910/transcript-closed-general-support-bbooker-4.html,FALSE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Tonnkka,InkedOnYaTits,76561198256405476,338125394601443328,Strike 1,,,E7 Interfering,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017296864191709255/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Tonnkka,Honoyeta,76561198073430712,241746247680131073,Strike 2 - 24 hour ban,,,E7 Interfering,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017296864191709255/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Tonnkka,whiz,76561199223957996,,Strike 1,,,E1 - Attacking unprovoked,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017300456554377256/transcript-closed-player-report-tonnkka-4.html,FALSE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Stag,HAIWANG,76561199002814200,,Warning,,,GR1. Carnivores 0.8 and larger are protected on claimed fresh player gores.,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017288866161492008/transcript-closed-player-report-stag-4.html,FALSE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Stag,HAIWANG,76561199002814200,,Strike 1,,,"GR13. Once a contest has been issued, neither participating party may carry the gore away or eat from it until the contest is over.",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017289562973814844/transcript-closed-player-report-stag-4.html,FALSE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Aggressor,Zex,76561199145037936,,Permaban,,,Spamming N word with hard R in global,witnessed,FALSE,
2022-09-07 00:00:00.000001,2022-09-07 00:00:00.000001,Focus,Crustonlid,76561198208742687,610587270390743043,Verbal Warning,,,Calling someone a r*tard,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017317219455209472/transcript-closed-player-report-focus-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Tonnkka,GrimTV,76561198800740575,,Warning,,,GR8 - Not allowing animation to finish + killing before 20 seconds,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017703521967161404/transcript-closed-player-report-tonnkka-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Tonnkka,fieldtech40,76561199007142432,,Strike 1,,,GR8 - Not allowing animation to finish + killing before 20 seconds,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017703521967161404/transcript-closed-player-report-tonnkka-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Tonnkka,Raven 281,76561198943638322,842598564659724298,Strike 1,,,E9 - moving gore in engagement,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017367180800700457/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah,alpha23,76561199021065522,989750355896205353,Strike 1,,,Leaving a PG to hunt a herd at landbridge,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017450697727414333/transcript-closed-player-report-chesirah-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah,Yeat,76561199384690386,,Warning,,,Leaving a PG to hunt a herd at landbridge,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017450697727414333/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah / booker,Belaya,76561199227021099,919954341845151785,Strike 1,,,E7. Switched Herds midfight,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017447359027879936/transcript-closed-player-report-bbooker-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah / booker,Arsenii1311,76561198247517434,366540514448637952,Strike 1,,,E7. Switched Herds midfight,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017447359027879936/transcript-closed-player-report-bbooker-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah / booker,-2 Powerful legs,7656119820164657,,Warning,,,E7. Switched Herds midfight,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017447359027879936/transcript-closed-player-report-bbooker-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Tonnkka,I Thighless Berk I,,202950759753580546,Strike 1,,,E9 - Alt f4 mid engagement. ,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017605411752394812/transcript-closed-player-report-tonnkka-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,SKINNY :D,76561198019889667,,Strike 1 (elevated),,,"Attacking players on PG, eating from pg without contesting",Witnessed,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,Osu Player,76561199095044444,,Warning,,,Camping players on gore,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017521591208398878/transcript-closed-player-report-suguru-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,Where~Samas,76561199195233583,332622635752095745,Verbal Warning,,,E6. Joining engagement after groupmate died,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017616289386217573/transcript-closed-player-report-focus-4.html,TRUE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,hca57zov,76561199123413256,,Strike 1 (elevated),,,Scoutingx2,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017616289386217573/transcript-closed-player-report-focus-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,★Ghost★,76561198287999941,,Strike 2 - 24 hour ban,,,Overpacking,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017645337894199347/transcript-closed-player-report-suguru-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,† Ntelos †,76561199124304734,,Warning,,,Overpacking,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017645337894199347/transcript-closed-player-report-suguru-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Suguru,KanekiVan,76561198073947564,,Warning,,,Overpacking,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017645337894199347/transcript-closed-player-report-suguru-4.html,FALSE,
2022-09-08 00:00:00.000001,2022-09-08 00:00:00.000001,Chesirah,Seaweed,76561199193771069,831606581362819115,Verbal Warning,,,Sharing VC between Carnivore&Herbivore/Locationdropping,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017555314310127757/transcript-closed-player-report-chesirah-4.html,TRUE,
